NOME_FUNDO;DOC_FUNDO;DATA_FUNDO;NOME_ORIGINADOR;DOC_ORIGINADOR;NOME_CEDENTE;DOC_CEDENTE;NOME_SACADO;DOC_SACADO;SEU_NUMERO;NU_DOCUMENTO;TIPO_RECEBIVEL;VALOR_NOMINAL;VALOR_PRESENTE;VALOR_AQUISICAO;VALOR_PDD;FAIXA_PDD;DATA_REFERENCIA;DATA_VENCIMENTO_ORIGINAL;DATA_VENCIMENTO_AJUSTADA;DATA_EMISSAO;DATA_AQUISICAO;PRAZO;PRAZO_ATUAL;SITUACAO_RECEBIVEL;TAXA_CESSAO;TX_RECEBIVEL;COOBRIGACAO
FIDC ULEND;41.391.264/0001-09;24/05/2022;ULEND GESTAO DE ATIVOS LTDA;37.069.604/0001-02;Ulend gestão financeira LTDA;32.475.607/0001-14;A.M. GALLO COMERCIO E REPRESENTACAO DE R;23.778.007/0001-34;607038415_20;607038415;CCB Digital;7.123,80;6.132,91;5.049,56;0,00;A;23/05/2022;02/02/2023;02/02/2023;22/06/2021;22/06/2021;409;178;A vencer;0,25164538;0,23619420;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;ULEND GESTAO DE ATIVOS LTDA;37.069.604/0001-02;Ulend gestão financeira LTDA;32.475.607/0001-14;CENTRAL CAR COM. E SERVICOS DE VEICULOS;01.059.085/0001-46;607037893_12;607037893;CCB Digital;10.277,13;10.260,19;8.479,98;0,00;A;23/05/2022;25/05/2022;25/05/2022;22/06/2021;22/06/2021;233;2;A vencer;0,21890741;0,23107401;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;ULEND GESTAO DE ATIVOS LTDA;37.069.604/0001-02;Ulend gestão financeira LTDA;32.475.607/0001-14;CENTRAL CAR COM. E SERVICOS DE VEICULOS;01.059.085/0001-46;607037893_13;607037893;CCB Digital;10.277,13;10.076,10;8.331,36;0,00;A;23/05/2022;25/06/2022;25/06/2022;22/06/2021;22/06/2021;255;24;A vencer;0,21890741;0,23050541;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;ULEND GESTAO DE ATIVOS LTDA;37.069.604/0001-02;Ulend gestão financeira LTDA;32.475.607/0001-14;CENTRAL CAR COM. E SERVICOS DE VEICULOS;01.059.085/0001-46;607037893_14;607037893;CCB Digital;10.277,13;9.910,55;8.190,01;0,00;A;23/05/2022;25/07/2022;25/07/2022;22/06/2021;22/06/2021;275;44;A vencer;0,21890741;0,23123776;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;ULEND GESTAO DE ATIVOS LTDA;37.069.604/0001-02;Ulend gestão financeira LTDA;32.475.607/0001-14;CENTRAL CAR COM. E SERVICOS DE VEICULOS;01.059.085/0001-46;607037893_15;607037893;CCB Digital;10.277,13;9.727,02;8.046,47;0,00;A;23/05/2022;25/08/2022;25/08/2022;22/06/2021;22/06/2021;298;67;A vencer;0,21890741;0,22988048;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;ULEND GESTAO DE ATIVOS LTDA;37.069.604/0001-02;Ulend gestão financeira LTDA;32.475.607/0001-14;CENTRAL CAR COM. E SERVICOS DE VEICULOS;01.059.085/0001-46;607037893_16;607037893;CCB Digital;10.277,13;9.559,58;7.905,45;0,00;A;23/05/2022;25/09/2022;25/09/2022;22/06/2021;22/06/2021;319;88;A vencer;0,21890741;0,23030610;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;ULEND GESTAO DE ATIVOS LTDA;37.069.604/0001-02;Ulend gestão financeira LTDA;32.475.607/0001-14;CENTRAL CAR COM. E SERVICOS DE VEICULOS;01.059.085/0001-46;607037893_17;607037893;CCB Digital;10.277,13;9.401,63;7.771,33;0,00;A;23/05/2022;25/10/2022;25/10/2022;22/06/2021;22/06/2021;339;108;A vencer;0,21890741;0,23091136;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;ULEND GESTAO DE ATIVOS LTDA;37.069.604/0001-02;Ulend gestão financeira LTDA;32.475.607/0001-14;CENTRAL CAR COM. E SERVICOS DE VEICULOS;01.059.085/0001-46;607037893_18;607037893;CCB Digital;10.277,13;9.239,04;7.635,13;0,00;A;23/05/2022;25/11/2022;25/11/2022;22/06/2021;22/06/2021;360;129;A vencer;0,21890741;0,23122887;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;ULEND GESTAO DE ATIVOS LTDA;37.069.604/0001-02;Ulend gestão financeira LTDA;32.475.607/0001-14;CENTRAL CAR COM. E SERVICOS DE VEICULOS;01.059.085/0001-46;607037893_19;607037893;CCB Digital;10.277,13;9.081,07;7.505,60;0,00;A;23/05/2022;25/12/2022;25/12/2022;22/06/2021;22/06/2021;381;150;A vencer;0,21890741;0,23104660;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;ULEND GESTAO DE ATIVOS LTDA;37.069.604/0001-02;Ulend gestão financeira LTDA;32.475.607/0001-14;CENTRAL CAR COM. E SERVICOS DE VEICULOS;01.059.085/0001-46;607037893_20;607037893;CCB Digital;10.277,13;8.919,54;7.374,06;0,00;A;23/05/2022;25/01/2023;25/01/2023;22/06/2021;22/06/2021;403;172;A vencer;0,21890741;0,23068797;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;ULEND GESTAO DE ATIVOS LTDA;37.069.604/0001-02;Ulend gestão financeira LTDA;32.475.607/0001-14;CENTRAL CAR COM. E SERVICOS DE VEICULOS;01.059.085/0001-46;607037893_21;607037893;CCB Digital;10.277,13;8.765,04;7.244,82;0,00;A;23/05/2022;25/02/2023;25/02/2023;22/06/2021;22/06/2021;424;193;A vencer;0,21890741;0,23096883;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;ULEND GESTAO DE ATIVOS LTDA;37.069.604/0001-02;Ulend gestão financeira LTDA;32.475.607/0001-14;CENTRAL CAR COM. E SERVICOS DE VEICULOS;01.059.085/0001-46;607037893_22;607037893;CCB Digital;10.277,13;8.623,83;7.130,04;0,00;A;23/05/2022;25/03/2023;25/03/2023;22/06/2021;22/06/2021;444;213;A vencer;0,21890741;0,23060397;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;ULEND GESTAO DE ATIVOS LTDA;37.069.604/0001-02;Ulend gestão financeira LTDA;32.475.607/0001-14;CENTRAL CAR COM. E SERVICOS DE VEICULOS;01.059.085/0001-46;607037893_23;607037893;CCB Digital;10.277,13;8.481,31;7.005,08;0,00;A;23/05/2022;25/04/2023;25/04/2023;22/06/2021;22/06/2021;463;232;A vencer;0,21890741;0,23196843;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;ULEND GESTAO DE ATIVOS LTDA;37.069.604/0001-02;Ulend gestão financeira LTDA;32.475.607/0001-14;CENTRAL CAR COM. E SERVICOS DE VEICULOS;01.059.085/0001-46;607037893_24;607037893;CCB Digital;10.277,13;8.336,32;6.886,23;0,00;A;23/05/2022;25/05/2023;25/05/2023;22/06/2021;22/06/2021;484;253;A vencer;0,21890741;0,23179359;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;ULEND GESTAO DE ATIVOS LTDA;37.069.604/0001-02;Ulend gestão financeira LTDA;32.475.607/0001-14;CEREALISTA LOTICI LTDA;95.396.297/0001-62;607038060_12;607038060;CCB Digital;10.089,50;10.066,85;8.467,19;0,00;A;23/05/2022;26/05/2022;26/05/2022;22/06/2021;22/06/2021;234;3;A vencer;0,21890741;0,20777634;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;ULEND GESTAO DE ATIVOS LTDA;37.069.604/0001-02;Ulend gestão financeira LTDA;32.475.607/0001-14;CEREALISTA LOTICI LTDA;95.396.297/0001-62;607038060_13;607038060;CCB Digital;10.089,50;9.909,40;8.332,15;0,00;A;23/05/2022;26/06/2022;26/06/2022;22/06/2021;22/06/2021;255;24;A vencer;0,21890741;0,20818870;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;ULEND GESTAO DE ATIVOS LTDA;37.069.604/0001-02;Ulend gestão financeira LTDA;32.475.607/0001-14;CEREALISTA LOTICI LTDA;95.396.297/0001-62;607038060_14;607038060;CCB Digital;10.089,50;9.754,77;8.203,52;0,00;A;23/05/2022;26/07/2022;26/07/2022;22/06/2021;22/06/2021;276;45;A vencer;0,21890741;0,20796589;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;ULEND GESTAO DE ATIVOS LTDA;37.069.604/0001-02;Ulend gestão financeira LTDA;32.475.607/0001-14;CEREALISTA LOTICI LTDA;95.396.297/0001-62;607038060_15;607038060;CCB Digital;10.089,50;9.590,54;8.072,68;0,00;A;23/05/2022;26/08/2022;26/08/2022;22/06/2021;22/06/2021;299;68;A vencer;0,21890741;0,20677886;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;ULEND GESTAO DE ATIVOS LTDA;37.069.604/0001-02;Ulend gestão financeira LTDA;32.475.607/0001-14;CEREALISTA LOTICI LTDA;95.396.297/0001-62;607038060_16;607038060;CCB Digital;10.089,50;9.445,52;7.943,93;0,00;A;23/05/2022;26/09/2022;26/09/2022;22/06/2021;22/06/2021;319;88;A vencer;0,21890741;0,20788557;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;ULEND GESTAO DE ATIVOS LTDA;37.069.604/0001-02;Ulend gestão financeira LTDA;32.475.607/0001-14;CEREALISTA LOTICI LTDA;95.396.297/0001-62;607038060_17;607038060;CCB Digital;10.089,50;9.298,55;7.821,29;0,00;A;23/05/2022;26/10/2022;26/10/2022;22/06/2021;22/06/2021;340;109;A vencer;0,21890741;0,20772383;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;ULEND GESTAO DE ATIVOS LTDA;37.069.604/0001-02;Ulend gestão financeira LTDA;32.475.607/0001-14;CEREALISTA LOTICI LTDA;95.396.297/0001-62;607038060_18;607038060;CCB Digital;10.089,50;9.152,30;7.696,55;0,00;A;23/05/2022;26/11/2022;26/11/2022;22/06/2021;22/06/2021;361;130;A vencer;0,21890741;0,20801827;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;ULEND GESTAO DE ATIVOS LTDA;37.069.604/0001-02;Ulend gestão financeira LTDA;32.475.607/0001-14;ODONTOLOGIA ALTO DA GLORIA LTDA;22.613.322/0001-49;607037843_18;607037843;CCB Digital;2.806,76;2.508,08;2.050,42;0,00;A;23/05/2022;25/11/2022;25/11/2022;22/06/2021;22/06/2021;360;129;A vencer;0,24730575;0,24581546;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;ULEND GESTAO DE ATIVOS LTDA;37.069.604/0001-02;Ulend gestão financeira LTDA;32.475.607/0001-14;ODONTOLOGIA ALTO DA GLORIA LTDA;22.613.322/0001-49;607037843_19;607037843;CCB Digital;2.806,76;2.462,79;2.013,68;0,00;A;23/05/2022;25/12/2022;25/12/2022;22/06/2021;22/06/2021;381;150;A vencer;0,24730575;0,24562175;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;ULEND GESTAO DE ATIVOS LTDA;37.069.604/0001-02;Ulend gestão financeira LTDA;32.475.607/0001-14;ODONTOLOGIA ALTO DA GLORIA LTDA;22.613.322/0001-49;607037843_20;607037843;CCB Digital;2.806,76;2.416,53;1.976,41;0,00;A;23/05/2022;25/01/2023;25/01/2023;22/06/2021;22/06/2021;403;172;A vencer;0,24730575;0,24523809;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;ULEND GESTAO DE ATIVOS LTDA;37.069.604/0001-02;Ulend gestão financeira LTDA;32.475.607/0001-14;ODONTOLOGIA ALTO DA GLORIA LTDA;22.613.322/0001-49;607037843_21;607037843;CCB Digital;2.806,76;2.372,32;1.939,83;0,00;A;23/05/2022;25/02/2023;25/02/2023;22/06/2021;22/06/2021;424;193;A vencer;0,24730575;0,24553749;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;ULEND GESTAO DE ATIVOS LTDA;37.069.604/0001-02;Ulend gestão financeira LTDA;32.475.607/0001-14;ODONTOLOGIA ALTO DA GLORIA LTDA;22.613.322/0001-49;607037843_22;607037843;CCB Digital;2.806,76;2.331,96;1.907,37;0,00;A;23/05/2022;25/03/2023;25/03/2023;22/06/2021;22/06/2021;444;213;A vencer;0,24730575;0,24514807;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;ULEND GESTAO DE ATIVOS LTDA;37.069.604/0001-02;Ulend gestão financeira LTDA;32.475.607/0001-14;ODONTOLOGIA ALTO DA GLORIA LTDA;22.613.322/0001-49;607037843_23;607037843;CCB Digital;2.806,76;2.291,26;1.872,07;0,00;A;23/05/2022;25/04/2023;25/04/2023;22/06/2021;22/06/2021;463;232;A vencer;0,24730575;0,24660563;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;ULEND GESTAO DE ATIVOS LTDA;37.069.604/0001-02;Ulend gestão financeira LTDA;32.475.607/0001-14;ODONTOLOGIA ALTO DA GLORIA LTDA;22.613.322/0001-49;607037843_24;607037843;CCB Digital;2.806,76;2.249,89;1.838,52;0,00;A;23/05/2022;25/05/2023;25/05/2023;22/06/2021;22/06/2021;484;253;A vencer;0,24730575;0,24642077;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;ULEND GESTAO DE ATIVOS LTDA;37.069.604/0001-02;Ulend gestão financeira LTDA;32.475.607/0001-14;ACC INDUSTRIA DE MAQUINAS E DISPOSITIVOS;24.999.950/0001-30;607039578_19;607039578;CCB Digital;2.655,55;2.233,92;1.818,86;0,00;A;23/05/2022;05/02/2023;05/02/2023;15/07/2021;15/07/2021;394;180;A vencer;0,27455532;0,27385675;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;ULEND GESTAO DE ATIVOS LTDA;37.069.604/0001-02;Ulend gestão financeira LTDA;32.475.607/0001-14;ACC INDUSTRIA DE MAQUINAS E DISPOSITIVOS;24.999.950/0001-30;607039578_20;607039578;CCB Digital;2.655,55;2.194,26;1.785,36;0,00;A;23/05/2022;05/03/2023;05/03/2023;15/07/2021;15/07/2021;412;198;A vencer;0,27455532;0,27487055;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;ULEND GESTAO DE ATIVOS LTDA;37.069.604/0001-02;Ulend gestão financeira LTDA;32.475.607/0001-14;ACC INDUSTRIA DE MAQUINAS E DISPOSITIVOS;24.999.950/0001-30;607039578_21;607039578;CCB Digital;2.655,55;2.148,90;1.748,99;0,00;A;23/05/2022;05/04/2023;05/04/2023;15/07/2021;15/07/2021;434;220;A vencer;0,27455532;0,27441232;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;ULEND GESTAO DE ATIVOS LTDA;37.069.604/0001-02;Ulend gestão financeira LTDA;32.475.607/0001-14;ACC INDUSTRIA DE MAQUINAS E DISPOSITIVOS;24.999.950/0001-30;607039578_22;607039578;CCB Digital;2.655,55;2.108,15;1.714,49;0,00;A;23/05/2022;05/05/2023;05/05/2023;15/07/2021;15/07/2021;453;239;A vencer;0,27455532;0,27557567;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;ULEND GESTAO DE ATIVOS LTDA;37.069.604/0001-02;Ulend gestão financeira LTDA;32.475.607/0001-14;ACC INDUSTRIA DE MAQUINAS E DISPOSITIVOS;24.999.950/0001-30;607039578_23;607039578;CCB Digital;2.655,55;2.065,49;1.679,57;0,00;A;23/05/2022;05/06/2023;05/06/2023;15/07/2021;15/07/2021;474;260;A vencer;0,27455532;0,27577555;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;ULEND GESTAO DE ATIVOS LTDA;37.069.604/0001-02;Ulend gestão financeira LTDA;32.475.607/0001-14;ACC INDUSTRIA DE MAQUINAS E DISPOSITIVOS;24.999.950/0001-30;607039578_24;607039578;CCB Digital;2.655,55;2.024,42;1.646,44;0,00;A;23/05/2022;05/07/2023;05/07/2023;15/07/2021;15/07/2021;495;281;A vencer;0,27455532;0,27553282;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;ULEND GESTAO DE ATIVOS LTDA;37.069.604/0001-02;Ulend gestão financeira LTDA;32.475.607/0001-14;ACC INDUSTRIA DE MAQUINAS E DISPOSITIVOS;24.999.950/0001-30;607039578_13;607039578;CCB Digital;2.655,55;2.523,84;2.055,20;0,00;A;23/05/2022;05/08/2022;05/08/2022;15/07/2021;15/07/2021;267;53;A vencer;0,27455532;0,27364255;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;ULEND GESTAO DE ATIVOS LTDA;37.069.604/0001-02;Ulend gestão financeira LTDA;32.475.607/0001-14;ACC INDUSTRIA DE MAQUINAS E DISPOSITIVOS;24.999.950/0001-30;607039578_14;607039578;CCB Digital;2.655,55;2.473,20;2.013,33;0,00;A;23/05/2022;05/09/2022;05/09/2022;15/07/2021;15/07/2021;288;74;A vencer;0,27455532;0,27411779;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;ULEND GESTAO DE ATIVOS LTDA;37.069.604/0001-02;Ulend gestão financeira LTDA;32.475.607/0001-14;ACC INDUSTRIA DE MAQUINAS E DISPOSITIVOS;24.999.950/0001-30;607039578_15;607039578;CCB Digital;2.655,55;2.423,98;1.973,63;0,00;A;23/05/2022;05/10/2022;05/10/2022;15/07/2021;15/07/2021;309;95;A vencer;0,27455532;0,27383492;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;ULEND GESTAO DE ATIVOS LTDA;37.069.604/0001-02;Ulend gestão financeira LTDA;32.475.607/0001-14;ACC INDUSTRIA DE MAQUINAS E DISPOSITIVOS;24.999.950/0001-30;607039578_16;607039578;CCB Digital;2.655,55;2.375,23;1.933,42;0,00;A;23/05/2022;05/11/2022;05/11/2022;15/07/2021;15/07/2021;330;116;A vencer;0,27455532;0,27423839;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;ULEND GESTAO DE ATIVOS LTDA;37.069.604/0001-02;Ulend gestão financeira LTDA;32.475.607/0001-14;ACC INDUSTRIA DE MAQUINAS E DISPOSITIVOS;24.999.950/0001-30;607039578_17;607039578;CCB Digital;2.655,55;2.330,74;1.895,29;0,00;A;23/05/2022;05/12/2022;05/12/2022;15/07/2021;15/07/2021;349;135;A vencer;0,27455532;0,27575399;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;ULEND GESTAO DE ATIVOS LTDA;37.069.604/0001-02;Ulend gestão financeira LTDA;32.475.607/0001-14;ACC INDUSTRIA DE MAQUINAS E DISPOSITIVOS;24.999.950/0001-30;607039578_18;607039578;CCB Digital;2.655,55;2.281,10;1.856,68;0,00;A;23/05/2022;05/01/2023;05/01/2023;15/07/2021;15/07/2021;372;158;A vencer;0,27455532;0,27433253;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;ULEND GESTAO DE ATIVOS LTDA;37.069.604/0001-02;Ulend gestão financeira LTDA;32.475.607/0001-14;ACC INDUSTRIA DE MAQUINAS E DISPOSITIVOS;24.999.950/0001-30;607039578_11;607039578;CCB Digital;2.655,55;2.630,09;2.140,14;0,00;A;23/05/2022;05/06/2022;05/06/2022;15/07/2021;15/07/2021;224;10;A vencer;0,27455532;0,27475386;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;ULEND GESTAO DE ATIVOS LTDA;37.069.604/0001-02;Ulend gestão financeira LTDA;32.475.607/0001-14;BR CORP EMPREENDIMENTOS LTDA;08.905.997/0001-30;607039003_15;607039003;CCB Digital;5.914,64;5.583,25;4.852,80;0,00;A;23/05/2022;24/09/2022;24/09/2022;15/07/2021;15/07/2021;302;88;A vencer;0,18039346;0,17952764;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;ULEND GESTAO DE ATIVOS LTDA;37.069.604/0001-02;Ulend gestão financeira LTDA;32.475.607/0001-14;BR CORP EMPREENDIMENTOS LTDA;08.905.997/0001-30;607039003_16;607039003;CCB Digital;5.914,64;5.512,04;4.787,18;0,00;A;23/05/2022;24/10/2022;24/10/2022;15/07/2021;15/07/2021;321;107;A vencer;0,18039346;0,18060715;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;ULEND GESTAO DE ATIVOS LTDA;37.069.604/0001-02;Ulend gestão financeira LTDA;32.475.607/0001-14;BR CORP EMPREENDIMENTOS LTDA;08.905.997/0001-30;607039003_17;607039003;CCB Digital;5.914,64;5.435,82;4.720,30;0,00;A;23/05/2022;24/11/2022;24/11/2022;15/07/2021;15/07/2021;342;128;A vencer;0,18039346;0,18081023;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;ULEND GESTAO DE ATIVOS LTDA;37.069.604/0001-02;Ulend gestão financeira LTDA;32.475.607/0001-14;BR CORP EMPREENDIMENTOS LTDA;08.905.997/0001-30;607039003_18;607039003;CCB Digital;5.914,64;5.359,50;4.656,47;0,00;A;23/05/2022;24/12/2022;24/12/2022;15/07/2021;15/07/2021;364;150;A vencer;0,18039346;0,18007889;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;ULEND GESTAO DE ATIVOS LTDA;37.069.604/0001-02;Ulend gestão financeira LTDA;32.475.607/0001-14;BR CORP EMPREENDIMENTOS LTDA;08.905.997/0001-30;607039003_11;607039003;CCB Digital;5.914,64;5.910,73;5.131,40;0,00;A;23/05/2022;24/05/2022;24/05/2022;15/07/2021;15/07/2021;215;1;A vencer;0,18039346;0,18116151;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;ULEND GESTAO DE ATIVOS LTDA;37.069.604/0001-02;Ulend gestão financeira LTDA;32.475.607/0001-14;BR CORP EMPREENDIMENTOS LTDA;08.905.997/0001-30;607039003_12;607039003;CCB Digital;5.914,64;5.825,70;5.059,71;0,00;A;23/05/2022;24/06/2022;24/06/2022;15/07/2021;15/07/2021;237;23;A vencer;0,18039346;0,18057613;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;ULEND GESTAO DE ATIVOS LTDA;37.069.604/0001-02;Ulend gestão financeira LTDA;32.475.607/0001-14;2i PRODUTOS ODONTOLOGICOS E MEDICO HOSPI;20.180.587/0001-75;607039288_19;607039288;CCB Digital;2.138,88;1.795,38;1.452,89;0,00;A;23/05/2022;01/02/2023;01/02/2023;15/07/2021;15/07/2021;391;177;A vencer;0,28347995;0,28305822;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;ULEND GESTAO DE ATIVOS LTDA;37.069.604/0001-02;Ulend gestão financeira LTDA;32.475.607/0001-14;2i PRODUTOS ODONTOLOGICOS E MEDICO HOSPI;20.180.587/0001-75;607039288_20;607039288;CCB Digital;2.138,88;1.762,58;1.425,36;0,00;A;23/05/2022;01/03/2023;01/03/2023;15/07/2021;15/07/2021;409;195;A vencer;0,28347995;0,28410765;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;ULEND GESTAO DE ATIVOS LTDA;37.069.604/0001-02;Ulend gestão financeira LTDA;32.475.607/0001-14;2i PRODUTOS ODONTOLOGICOS E MEDICO HOSPI;20.180.587/0001-75;607039288_21;607039288;CCB Digital;2.138,88;1.724,24;1.395,49;0,00;A;23/05/2022;01/04/2023;01/04/2023;15/07/2021;15/07/2021;432;218;A vencer;0,28347995;0,28287641;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;ULEND GESTAO DE ATIVOS LTDA;37.069.604/0001-02;Ulend gestão financeira LTDA;32.475.607/0001-14;2i PRODUTOS ODONTOLOGICOS E MEDICO HOSPI;20.180.587/0001-75;607039288_22;607039288;CCB Digital;2.138,88;1.691,43;1.367,17;0,00;A;23/05/2022;01/05/2023;01/05/2023;15/07/2021;15/07/2021;450;236;A vencer;0,28347995;0,28482442;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;ULEND GESTAO DE ATIVOS LTDA;37.069.604/0001-02;Ulend gestão financeira LTDA;32.475.607/0001-14;2i PRODUTOS ODONTOLOGICOS E MEDICO HOSPI;20.180.587/0001-75;607039288_23;607039288;CCB Digital;2.138,88;1.655,46;1.338,52;0,00;A;23/05/2022;01/06/2023;01/06/2023;15/07/2021;15/07/2021;472;258;A vencer;0,28347995;0,28434343;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;ULEND GESTAO DE ATIVOS LTDA;37.069.604/0001-02;Ulend gestão financeira LTDA;32.475.607/0001-14;2i PRODUTOS ODONTOLOGICOS E MEDICO HOSPI;20.180.587/0001-75;607039288_24;607039288;CCB Digital;2.138,88;1.621,62;1.311,36;0,00;A;23/05/2022;01/07/2023;01/07/2023;15/07/2021;15/07/2021;493;279;A vencer;0,28347995;0,28411091;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;ULEND GESTAO DE ATIVOS LTDA;37.069.604/0001-02;Ulend gestão financeira LTDA;32.475.607/0001-14;2i PRODUTOS ODONTOLOGICOS E MEDICO HOSPI;20.180.587/0001-75;607039288_13;607039288;CCB Digital;2.138,88;2.037,36;1.647,53;0,00;A;23/05/2022;01/08/2022;01/08/2022;15/07/2021;15/07/2021;263;49;A vencer;0,28347995;0,28413914;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;ULEND GESTAO DE ATIVOS LTDA;37.069.604/0001-02;Ulend gestão financeira LTDA;32.475.607/0001-14;2i PRODUTOS ODONTOLOGICOS E MEDICO HOSPI;20.180.587/0001-75;607039288_14;607039288;CCB Digital;2.138,88;1.992,21;1.613,00;0,00;A;23/05/2022;01/09/2022;01/09/2022;15/07/2021;15/07/2021;286;72;A vencer;0,28347995;0,28228017;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;ULEND GESTAO DE ATIVOS LTDA;37.069.604/0001-02;Ulend gestão financeira LTDA;32.475.607/0001-14;2i PRODUTOS ODONTOLOGICOS E MEDICO HOSPI;20.180.587/0001-75;607039288_15;607039288;CCB Digital;2.138,88;1.951,48;1.580,27;0,00;A;23/05/2022;01/10/2022;01/10/2022;15/07/2021;15/07/2021;307;93;A vencer;0,28347995;0,28204873;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;ULEND GESTAO DE ATIVOS LTDA;37.069.604/0001-02;Ulend gestão financeira LTDA;32.475.607/0001-14;2i PRODUTOS ODONTOLOGICOS E MEDICO HOSPI;20.180.587/0001-75;607039288_16;607039288;CCB Digital;2.138,88;1.912,41;1.547,15;0,00;A;23/05/2022;01/11/2022;01/11/2022;15/07/2021;15/07/2021;327;113;A vencer;0,28347995;0,28349419;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;ULEND GESTAO DE ATIVOS LTDA;37.069.604/0001-02;Ulend gestão financeira LTDA;32.475.607/0001-14;2i PRODUTOS ODONTOLOGICOS E MEDICO HOSPI;20.180.587/0001-75;607039288_17;607039288;CCB Digital;2.138,88;1.874,41;1.515,76;0,00;A;23/05/2022;01/12/2022;01/12/2022;15/07/2021;15/07/2021;347;133;A vencer;0,28347995;0,28413670;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;ULEND GESTAO DE ATIVOS LTDA;37.069.604/0001-02;Ulend gestão financeira LTDA;32.475.607/0001-14;2i PRODUTOS ODONTOLOGICOS E MEDICO HOSPI;20.180.587/0001-75;607039288_18;607039288;CCB Digital;2.138,88;1.834,43;1.483,99;0,00;A;23/05/2022;01/01/2023;01/01/2023;15/07/2021;15/07/2021;369;155;A vencer;0,28347995;0,28356644;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;ULEND GESTAO DE ATIVOS LTDA;37.069.604/0001-02;Ulend gestão financeira LTDA;32.475.607/0001-14;2i PRODUTOS ODONTOLOGICOS E MEDICO HOSPI;20.180.587/0001-75;607039288_08;607039288;CCB Digital;2.138,88;2.138,88;1.829,08;0,00;A;23/05/2022;01/03/2022;01/03/2022;15/07/2021;15/07/2021;158;-83;Vencido;0,28347995;0,28345865;Nao
